participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.invest,player.reciprocate,player.payoff_RA,player.payoff_ppt,player.participant_number,player.block_profits,player.total_profits,player.condition_number,player.payoff,group.id_in_subsession,group.invest,group.reciprocate,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,9,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,10,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,10,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,11,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,11,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,12,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,12,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,13,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,13,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,14,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,14,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,15,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,15,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,16,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,16,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,17,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,17,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,18,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,18,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,19,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,19,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,20,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,20,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,21,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,21,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,22,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,22,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,23,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,23,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,24,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,24,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,25,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,25,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,26,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,26,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,27,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,27,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,28,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,28,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,29,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,29,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,30,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,30,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,31,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,31,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,32,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,32,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,33,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,33,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,34,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,34,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,35,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,35,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,36,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,36,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,37,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,37,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,38,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,38,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,39,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,39,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,40,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,40,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,41,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,41,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,42,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,42,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,43,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,43,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,44,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,44,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,45,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,45,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,46,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,46,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,47,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,47,la66k928,,,,,,1
1,gxz5lcz7,,0,28,336,trust,Results,2020-02-20 04:23:15.140911+00:00,1,,,61.00,1,,,,,,0.00,0.00,2,0.00,1,,,48,la66k928,,,,,,1
2,t0r6s7ee,,0,28,336,trust,Results,2020-02-20 04:23:15.147063+00:00,1,,,59.00,2,,,,,,0.00,0.00,2,0.00,1,,,48,la66k928,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,123421,0.00,0.00,2,0.00,1,10.00,,1,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,43321,0.00,0.00,2,0.00,1,10.00,,1,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,2,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,2,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,3,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,3,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,4,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,4,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,5,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,5,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,6,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,6,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,7,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,7,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,8,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,8,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,9,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,9,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,10,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,10,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,11,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,11,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,12,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,12,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,13,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,13,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,14,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,14,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,15,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,15,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,16,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,16,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,17,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,17,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,18,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,18,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,19,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,19,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,20,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,20,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,21,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,21,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,22,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,22,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,23,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,23,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,24,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,24,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,25,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,25,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,26,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,26,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,27,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,27,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,28,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,28,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,29,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,29,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,30,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,30,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,31,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,31,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,32,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,32,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,33,ym7ijurg,,,,,,1
2,87ujt33l,,0,5,280,trust,SendBack,2020-02-20 04:31:01.694723+00:00,1,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,33,ym7ijurg,,,,,,1
1,fqzjt23h,,0,6,280,trust,ResultsWaitPage,2020-02-20 04:31:01.701268+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,34,ym7ijurg,,,,,,1
